11	a	ban	on	late-term	abortions	at1	nn1	ii	jj	nn2
5	to	the	local	community	and	ii	at	jj	nn1	cc
5	to	the	local	economy	and	ii	at	jj	nn1	cc
10	to	the	local	emergency	room	ii	at	jj	nn1	nn1
9	to	the	local	high	school	ii	at	jj	jj	nn1
5	to	the	local	level	and	ii	at	jj	nn1	cc
12	to	the	local	police	station	ii	at	jj	nn2	nn1
5	to	the	local	public	school	ii	at	jj	jj	nn1
6	to	the	local	school	board	ii	at	jj	nn1	nn1
8	to	the	Lone	Star	State	ii	at	jj	nn1	nn1
13	to	the	long	list	of	ii	at	jj	nn1	io
7	to	the	long-term	health	of	ii	at	jj	nn1	io
9	to	the	long-term	success	of	ii	at	jj	nn1	io
5	to	the	longitudinal	axis	of	ii	at	jj	nn1	io
5	to	the	lost	sheep	of	ii	at	jj	nn	io
9	to	the	loved	ones	of	ii	at	jj	nn2	io
5	to	the	low	end	of	ii	at	jj	nn1	io
5	to	the	low	level	of	ii	at	jj	nn1	io
8	to	the	low	number	of	ii22	at	jj	nn1	io
5	to	the	low	number	of	ii	at	jj	nn1	io
5	to	their	loved	ones	and	ii	appge	jj	nn2	cc
7	to	them	a	little	bit	ii	ppho2	at1	jj	nn1
5	to	them	a	long	time	ii	ppho2	at1	jj	nnt1
9	to	think	a	little	bit	to	vvi	at1	jj	nn1
9	to	tie	up	loose	ends	to	vvi	rp	jj	nn2
5	to	travel	long	distances	to	to	vvi	jj	nn2	to
6	to	understand	a	little	bit	to	vvi	at1	jj	nn1
39	to	us	a	little	bit	ii	ppio2	at1	jj	nn1
8	to	use	a	little	bit	to	vvi	at1	jj	nn1
5	to	use	low	vision	devices	to	vvi	jj	nn1	nn2
5	to	use	the	legal	system	to	vvi	at	jj	nn1
10	to	wait	a	little	bit	to	vvi	at1	jj	nn1
19	to	wait	a	little	while	to	vvi	at1	jj	nnt1
44	to	wait	a	long	time	to	vvi	at1	jj	nnt1
10	to	work	a	little	bit	to	vvi	at1	jj	nn1
5	to	work	for	low	wages	to	vvi	if	jj	nn2
6	to	work	long	hours	and	to	vvi	jj	nnt2	cc
6	to	work	long	hours	at	to	vvi	jj	nnt2	ii
6	to	work	long	hours	for	to	vvi	jj	nnt2	if
5	to	work	long	hours	in	to	vvi	jj	nnt2	ii
43	to	you	a	little	bit	ii	ppy	at1	jj	nn1
5	to	your	local	authorities	or	ii	appge	jj	nn2	cc
5	today	is	your	lucky	day	rt	vbz	appge	jj	nnt1
5	toe	on	his	left	foot	nn1	ii	appge	jj	nn1
53	together	for	a	long	time	rl	if	at1	jj	nnt1
39	together	in	a	large	bowl	rl	ii	at1	jj	nn1
6	together	leading	journalists	to	examine	rl	jj	nn2	to	vvi
5	told	her	a	long	time	vvd	ppho1	at1	jj	nnt1
13	told	me	a	long	time	vvd	ppio1	at1	jj	nnt1
6	told	us	a	little	while	vvd	ppio2	at1	jj	nnt1
12	tonight	after	your	local	news	rt	ii	appge	jj	nn1
6	tons	of	liquefied	natural	gas	nnu2	io	jj	jj	nn1
5	took	a	leading	role	in	vvd	at1	jj	nn1	ii
13	took	a	little	bit	of	vvd	at1	jj	nn1	io
7	took	a	little	time	to	vvd	at1	jj	nnt1	to
8	took	a	little	while	for	vvd	at1	jj	nnt1	if
10	took	a	little	while	to	vvd	at1	jj	nnt1	to
8	took	a	long	deep	breath	vvd	at1	jj	jj	nn1
5	took	a	long	draught	of	vvd	at1	jj	nn1	io
8	took	a	long	drink	and	vvd	at1	jj	nn1	cc
12	took	a	long	drink	from	vvd	at1	jj	nn1	ii
20	took	a	long	drink	of	vvd	at1	jj	nn1	io
6	took	a	long	hot	shower	vvd	at1	jj	jj	nn1
29	took	a	long	look	at	vvd	at1	jj	nn1	ii
5	took	a	long	pull	at	vvd	at1	jj	nn1	ii
6	took	a	long	pull	of	vvd	at1	jj	nn1	io
15	took	a	long	pull	on	vvd	at1	jj	nn1	ii
5	took	a	long	sip	and	vvd	at1	jj	nn1	cc
21	took	a	long	sip	of	vvd	at1	jj	nn1	io
6	took	a	long	slow	breath	vvd	at1	jj	jj	nn1
7	took	a	long	swallow	from	vvd	at1	jj	nn1	ii
15	took	a	long	swallow	of	vvd	at1	jj	nn1	io
7	took	a	long	swig	from	vvd	at1	jj	nn1	ii
7	took	a	long	swig	of	vvd	at1	jj	nn1	io
5	took	a	long	time	and	vvd	at1	jj	nnt1	cc
5	took	a	long	time	because	vvd	at1	jj	nnt1	cs
13	took	a	long	time	before	vvd	at1	jj	nnt1	cs
7	took	a	long	time	before	vvd	at1	jj	nnt1	ii
66	took	a	long	time	for	vvd	at1	jj	nnt1	if
8	took	a	long	time	getting	vvd	at1	jj	nnt1	vvg
7	took	a	long	time	in	vvd	at1	jj	nnt1	ii
134	took	a	long	time	to	vvd	at1	jj	nnt1	to
5	took	a	long	time	with	vvd	at1	jj	nnt1	iw
12	took	a	very	long	time	vvd	at1	rg	jj	nnt1
14	took	her	a	long	time	vvd	ppho1	at1	jj	nnt1
33	took	him	a	long	time	vvd	ppho1	at1	jj	nnt1
8	took	me	a	little	while	vvd	ppio1	at1	jj	nnt1
139	took	me	a	long	time	vvd	ppio1	at1	jj	nnt1
5	Took	me	a	long	time	vvd	ppio1	at1	jj	nnt1
5	took	me	a	long	while	vvd	ppio1	at1	jj	nnt1
6	took	the	long	way	back	vvd	at	jj	nn1	rp
6	took	the	next	logical	step	vvd	at	md	jj	nn1
12	took	them	a	long	time	vvd	ppho2	at1	jj	nnt1
29	took	us	a	long	time	vvd	ppio2	at1	jj	nnt1
6	top	left	corner	of	the	jj	jj	nn1	io	at
5	torn	ligament	in	his	left	jj	nn1	ii	appge	jj
6	torn	ligament	in	left	knee	jj	nn1	ii	jj	nn1
5	torn	ligaments	in	his	left	jj	nn2	ii	appge	jj
5	tour	for	a	long	time	nn1	if	at1	jj	nnt1
9	toward	physical	education	and	leisure-time	ii	jj	nn1	cc	jj
8	toward	the	left	side	of	ii	at	jj	nn1	io
7	toward	the	low	end	of	ii	at	jj	nn1	io
7	town	for	a	long	time	nn1	if	at1	jj	nnt1
9	Transfer	mixture	to	large	bowl	vv0	nn1	ii	jj	nn1
5	Transfer	rice	to	large	bowl	vv0	nn1	ii	jj	nn1
28	Transfer	to	a	large	bowl	vv0	ii	at1	jj	nn1
16	transfer	to	a	large	bowl	vv0	ii	at1	jj	nn1
8	Transfer	to	large	bowl	and	vv0	ii	jj	nn1	cc
5	traveled	a	long	way	to	vvn	at1	jj	nn1	to
5	treated	at	a	local	hospital	vvn	ii	at1	jj	nn1
5	treated	at	local	hospitals	in	vvn	ii	jj	nn2	ii
5	tribute	to	his	late	father	nn1	ii	appge	jj	nn1
6	tried	for	a	long	time	vvd	if	at1	jj	nnt1
6	true	for	a	long	time	jj	if	at1	jj	nnt1
7	try	a	little	bit	of	vvi	at1	jj	nn1	io
8	tuned	for	your	local	news	vvn	if	appge	jj	nn1
6	turn	out	in	large	numbers	vvi	rp	ii	jj	nn2
5	turn	out	in	large	numbers	vv0	rp	ii	jj	nn2
10	turned	out	in	large	numbers	vvd	rp	ii	jj	nn2
6	turns	its	lonely	eyes	to	vvz	appge	jj	nn2	ii
32	TVs	only	live	entertainment	news	np1	rr	jj	nn1	nn1
6	Tyson	landed	a	left	hook	np1	vvd	at1	jj	nn1
5	U.S.	military	involvement	in	Latin	np1	jj	nn1	ii	jj
5	under	his	left	arm	and	ii	appge	jj	nn1	cc
15	under	no	legal	obligation	to	ii	at	jj	nn1	to
7	understand	a	little	bit	about	vvi	at1	jj	nn1	ii
6	understanding	of	linear	relationship	with	nn1	io	jj	nn1	iw
5	unique	legal	solutions	to	similar	jj	jj	nn2	ii	jj
6	United	States	in	large	numbers	np1	np1	ii	jj	nn2
5	universities	and	liberal	arts	colleges	nn2	cc	jj	nn2	nn2
5	unlimited	local	and	long-distance	calling	jj	jj	cc	jj	nn1
5	unlimited	local	and	long-distance	calling	jj	jj	cc	jj	nn1
15	until	a	long	wooden	pick	cs	at1	jj	jj	nn1
5	until	your	left	thigh	is	cs	appge	jj	nn1	vbz
9	up	a	few	loose	ends	rp	at1	da2	jj	nn2
5	up	a	large	number	of	rp	at1	jj	nn1	io
16	up	a	large	part	of	rp	at1	jj	nn1	io
9	up	a	large	percentage	of	rp	at1	jj	nn1	io
6	up	a	large	portion	of	rp	at1	jj	nn1	io
5	up	a	legal	defense	fund	rp	at1	jj	nn1	nn1
36	up	a	little	bit	and	rp	at1	jj	nn1	cc
9	up	a	little	bit	and	ii	at1	jj	nn1	cc
8	up	a	little	bit	because	rp	at1	jj	nn1	cs
7	up	a	little	bit	by	rp	at1	jj	nn1	ii
11	up	a	little	bit	for	rp	at1	jj	nn1	if
5	up	a	little	bit	here	rp	at1	jj	nn1	rl
8	up	a	little	bit	in	rp	at1	jj	nn1	ii
16	up	a	little	bit	later	rp	at1	jj	nn1	rrr
28	up	a	little	bit	of	rp	at1	jj	nn1	io
10	up	a	little	bit	on	rp	at1	jj	nn1	ii
6	up	a	little	bit	to	rp	at1	jj	nn1	ii
5	up	a	little	bit	to	rp	at1	jj	nn1	to
8	up	a	little	bit	with	rp	at1	jj	nn1	iw
5	up	a	little	piece	of	rp	at1	jj	nn1	io
5	up	a	long	flight	of	rp	at1	jj	nn1	io
6	up	a	long	list	of	rp	at1	jj	nn1	io
18	up	a	long	time	ago	rp	at1	jj	nnt1	ra
9	up	after	your	local	news	rp	ii	appge	jj	nn1
32	up	for	a	long	time	rp	if	at1	jj	nnt1
6	up	for	lost	time	by	rp	if	jj	nnt1	ii
9	up	for	lost	time	with	rp	if	jj	nnt1	iw
12	up	for	the	little	guy	rp	if	at	jj	nn1
6	up	for	the	lost	revenue	rp	if	at	jj	nn1
7	up	for	the	lost	time	rp	if	at	jj	nnt1
6	up	here	a	little	bit	rp	rl	at1	jj	nn1
6	up	in	a	large	family	rp	ii	at1	jj	nn1
6	up	in	a	little	ball	rp	ii	at1	jj	nn1
9	up	in	a	little	bit	rp	ii	at1	jj	nn1
5	up	in	the	long	run	rp	ii	at	jj	nn1
27	up	just	a	little	bit	rp	rr	at1	jj	nn1
25	up	large	victory	margins	against	rp	jj	nn1	nn2	ii
11	up	on	the	left	side	rp	ii	at	jj	nn1
6	up	on	the	losing	end	rp	ii	at	jj	nn1
5	up	over	a	long	period	rp	ii	at1	jj	nn1
5	up	the	left	side	of	ii	at	jj	nn1	io
7	up	the	loose	ends	of	rp	at	jj	nn2	io
11	up	with	a	little	bit	rp	iw	at1	jj	nn1
18	upper	left	corner	of	the	jj	jj	nn1	io	at
6	upper	left-hand	corner	of	the	jj	jj	nn1	io	at
350	us	a	little	bit	about	ppio2	at1	jj	nn1	ii
5	us	a	little	bit	how	ppio2	at1	jj	nn1	rrq
63	us	a	little	bit	of	ppio2	at1	jj	nn1	io
5	us	a	little	bit	what	ppio2	at1	jj	nn1	ddq
9	us	a	little	while	ago	ppio2	at1	jj	nnt1	ra
11	us	a	little	while	to	ppio2	at1	jj	nnt1	to
16	us	a	long	time	ago	ppio2	at1	jj	nnt1	ra
38	us	a	long	time	to	ppio2	at1	jj	nnt1	to
74	us	for	a	long	time	ppio2	if	at1	jj	nnt1
15	us	in	a	little	while	ppio2	ii	at1	jj	nnt1
15	us	in	the	long	run	ppio2	ii	at	jj	nn1
6	us	in	the	long	term	ppio2	ii	at	jj	nn1
15	us	just	a	little	bit	ppio2	rr	at1	jj	nn1
5	us	just	a	little	while	ppio2	rr	at1	jj	nnt1
7	US	Long	Term	Ecological	Research	np1	jj	nn1	jj	nn1
17	use	a	little	bit	of	vvi	at1	jj	nn1	io
9	use	a	little	bit	of	vv0	at1	jj	nn1	io
5	use	of	his	left	arm	nn1	io	appge	jj	nn1
5	use	of	his	left	hand	nn1	io	appge	jj	nn1
15	use	of	low	vision	devices	nn1	io	jj	nn1	nn2
5	use	your	left	hand	to	vv0	appge	jj	nn1	to
5	used	a	limited	palette	of	vvd	at1	jj	nn1	io
7	used	for	a	long	time	vvn	if	at1	jj	nnt1
5	used	his	left	hand	to	vvd	appge	jj	nn1	to
5	used	in	a	long	time	vvn	ii	at1	jj	nnt1
8	using	a	large	number	of	vvg	at1	jj	nn1	io
5	using	a	large	round	brush	vvg	at1	jj	jj	nn1
5	v.	The	Left	Hand	Ditch	ii	at	jj	nn1	nn1
6	vanilla	in	a	large	bowl	nn1	ii	at1	jj	nn1
6	vegetables	in	a	large	bowl	nn2	ii	at1	jj	nn1
5	very	end	of	a	long	jj	nn1	io	at1	jj
5	very	large	amount	of	money	rg	jj	nn1	io	nn1
9	Very	Large	Array	in	New	rg	jj	nn1	ii	np1
12	Very	Large	Array	radio	telescope	rg	jj	nn1	nn1	nn1
13	very	large	number	of	people	rg	jj	nn1	io	nn
13	very	large	part	of	the	rg	jj	nn1	io	at
9	very	large	percentage	of	the	rg	jj	nn1	io	at
5	very	large	sum	of	money	rg	jj	nn1	io	nn1
6	very	limited	number	of	people	rg	jj	nn1	io	nn
40	very	long	period	of	time	rg	jj	nn1	io	nnt1
12	very	long	periods	of	time	rg	jj	nn2	io	nnt1
5	very	long	time	since	I	rg	jj	nnt1	cs	ppis1
8	very	long	time	to	come	rg	jj	nnt1	to	vvi
11	very	long	time	to	get	rg	jj	nnt1	to	vvi
5	very	long	way	from	the	rg	jj	nn1	ii	at
21	very	long	way	to	go	rg	jj	nn1	to	vvi
5	very	low	birth	weight	infants	rg	jj	nn1	nn1	nn2
5	viable	in	the	long	run	jj	ii	at	jj	nn1
7	vice	president	and	legal	counsel	jj	nn1	cc	jj	nn1
7	vice	president	and	legal	director	jj	nn1	cc	jj	nn1
5	vice	president	of	legal	affairs	jj	nn1	io	jj	nn2
5	victims	and	their	loved	ones	nn2	cc	appge	jj	nn2
5	vision	in	her	left	eye	nn1	ii	appge	jj	nn1
5	vision	in	his	left	eye	nn1	ii	appge	jj	nn1
6	wait	a	little	while	and	vvi	at1	jj	nnt1	cc
6	wait	a	long	time	before	vvi	at1	jj	nnt1	cs
16	wait	a	long	time	for	vvi	at1	jj	nnt1	if
7	wait	a	long	time	to	vvi	at1	jj	nnt1	to
5	wait	for	a	little	while	vvi	if	at1	jj	nnt1
9	wait	for	a	long	time	vvi	if	at1	jj	nnt1
36	waited	a	long	time	for	vvn	at1	jj	nnt1	if
15	waited	a	long	time	for	vvd	at1	jj	nnt1	if
13	waited	a	long	time	to	vvd	at1	jj	nnt1	to
11	waited	a	long	time	to	vvn	at1	jj	nnt1	to
6	waited	for	a	long	time	vvd	if	at1	jj	nnt1
34	waiting	a	long	time	for	vvg	at1	jj	nnt1	if
12	waiting	a	long	time	to	vvg	at1	jj	nnt1	to
15	waiting	for	a	long	time	vvg	if	at1	jj	nnt1
7	waiting	in	long	lines	to	vvg	ii	jj	nn2	to
6	waitress	at	a	local	restaurant	nn1	ii	at1	jj	nn1
6	walked	down	a	long	hallway	vvd	rp	at1	jj	nn1
6	walked	down	the	long	hall	vvd	rp	at	jj	nn1
5	walked	for	a	long	time	vvd	if	at1	jj	nnt1
5	walking	down	a	long	corridor	vvg	ii	at1	jj	nn1
6	want	a	little	bit	of	vvi	at1	jj	nn1	io
6	want	a	little	bit	of	vv0	at1	jj	nn1	io
5	wanted	for	a	long	time	vvn	if	at1	jj	nnt1
9	war	for	a	long	time	nn1	if	at1	jj	nnt1
6	war	was	a	long	time	nn1	vbdz	at1	jj	nnt1
9	warm	in	a	low	oven	jj	ii	at1	jj	nn1
5	warm	water	in	a	large	jj	nn1	ii	at1	jj
10	was	a	large	amount	of	vbdz	at1	jj	nn1	io
7	was	a	large	group	of	vbdz	at1	jj	nn1	io
8	was	a	large	man	with	vbdz	at1	jj	nn1	iw
6	was	a	large	number	of	vbdz	at1	jj	nn1	io
21	was	a	large	part	of	vbdz	at1	jj	nn1	io
5	was	a	late	bloomer	who	vbdz	at1	jj	nn1	pnqs
6	was	a	leading	advocate	of	vbdz	at1	jj	nn1	io
5	was	a	leading	cause	of	vbdz	at1	jj	nn1	io
9	was	a	leading	figure	in	vbdz	at1	jj	nn1	ii
5	was	a	leading	proponent	of	vbdz	at1	jj	nn1	io
9	was	a	lifelong	resident	of	vbdz	at1	jj	nn1	io
9	was	a	little	bit	in	vbdz	at1	jj	nn1	ii
172	was	a	little	bit	of	vbdz	at1	jj	nn1	io
7	was	a	little	bit	on	vbdz	at1	jj	nn1	ii
12	was	a	little	boy	and	vbdz	at1	jj	nn1	cc
6	was	a	little	boy	he	vbdz	at1	jj	nn1	pphs1
12	was	a	little	boy	in	vbdz	at1	jj	nn1	ii
11	was	a	little	boy	who	vbdz	at1	jj	nn1	pnqs
5	was	a	little	girl	again	vbdz	at1	jj	nn1	rt
32	was	a	little	girl	and	vbdz	at1	jj	nn1	cc
20	was	a	little	girl	I	vbdz	at1	jj	nn1	ppis1
16	was	a	little	girl	in	vbdz	at1	jj	nn1	ii
5	was	a	little	girl	named	vbdz	at1	jj	nn1	vvd
5	was	a	little	girl	of	vbdz	at1	jj	nn1	io
6	was	a	little	girl	that	vbdz	at1	jj	nn1	cst
5	was	a	little	girl	when	vbdz	at1	jj	nn1	cs
13	was	a	little	girl	who	vbdz	at1	jj	nn1	pnqs
10	was	a	little	kid	and	vbdz	at1	jj	nn1	cc
9	was	a	little	kid	I	vbdz	at1	jj	nn1	ppis1
6	was	a	living	example	of	vbdz	at1	jj	nn1	io
8	was	a	logical	extension	of	vbdz	at1	jj	nn1	io
5	was	a	logical	place	to	vbdz	at1	jj	nn1	to
6	was	a	long	drive	to	vbdz	at1	jj	nn1	ii
7	was	a	long	history	of	vbdz	at1	jj	nn1	io
10	was	a	long	line	of	vbdz	at1	jj	nn1	io
9	was	a	long	list	of	vbdz	at1	jj	nn1	io
17	was	a	long	moment	of	vbdz	at1	jj	nn1	io
6	was	a	long	night	for	vbdz	at1	jj	nnt1	if
5	was	a	long	pause	before	vbdz	at1	jj	nn1	ii
8	was	a	long	pause	while	vbdz	at1	jj	nn1	cs
12	was	a	long	period	of	vbdz	at1	jj	nn1	io
11	was	a	long	silence	as	vbdz	at1	jj	nn1	csa
6	was	a	long	silence	from	vbdz	at1	jj	nn1	ii
335	was	a	long	time	ago	vbdz	at1	jj	nnt1	ra
49	was	a	long	time	before	vbdz	at1	jj	nnt1	cs
16	was	a	long	time	before	vbdz	at1	jj	nnt1	ii
34	was	a	long	time	coming	vbdz	at1	jj	nnt1	vvg
15	was	a	long	time	in	vbdz	at1	jj	nnt1	ii
7	was	a	long	time	since	vbdz	at1	jj	nnt1	cs
9	was	a	long	time	to	vbdz	at1	jj	nnt1	to
5	was	a	long	time	when	vbdz	at1	jj	nnt1	rrq
8	was	a	long	walk	to	vbdz	at1	jj	nn1	ii
8	was	a	long	way	away	vbdz	at1	jj	nn1	rl
78	was	a	long	way	from	vbdz	at1	jj	nn1	ii
12	was	a	long	way	off	vbdz	at1	jj	nn1	rp
14	was	a	long	way	to	vbdz	at1	jj	nn1	to
8	was	a	long	way	to	vbdz	at1	jj	nn1	ii
10	was	a	longtime	friend	of	vbdz	at1	jj	nn1	io
6	was	a	longtime	member	of	vbdz	at1	jj	nn1	io
7	was	a	lovely	young	woman	vbdz	at1	jj	jj	nn1
6	was	a	very	large	man	vbdz	at1	rg	jj	nn1
5	was	a	very	long	process	vbdz	at1	rg	jj	nn1
5	was	a	very	long	silence	vbdz	at1	rg	jj	nn1
10	was	a	very	long	time	vbdz	at1	rg	jj	nnt1
5	was	at	a	low	ebb	vbdz	ii	at1	jj	nn1
13	was	based	in	large	part	vbdz	vvn	ii	jj	nn1
5	was	due	in	large	measure	vbdz	jj	ii	jj	nn1
13	was	due	in	large	part	vbdz	jj	ii	jj	nn1
8	was	executed	by	lethal	injection	vbdz	vvn	ii	jj	nn1
9	was	fighting	a	losing	battle	vbdz	vvg	at1	jj	nn1
15	was	for	a	long	time	vbdz	if	at1	jj	nnt1
7	was	gone	a	long	time	vbdz	vvn	at1	jj	nnt1
10	was	having	a	little	trouble	vbdz	vhg	at1	jj	nn1
5	was	in	her	late	teens	vbdz	ii	appge	jj	nn2
5	was	in	his	late	teens	vbdz	ii	appge	jj	nn2
8	was	in	my	late	teens	vbdz	ii	appge	jj	nn2
11	was	just	a	little	bit	vbdz	rr	at1	jj	nn1
11	was	just	a	little	boy	vbdz	rr	at1	jj	nn1
30	was	just	a	little	girl	vbdz	rr	at1	jj	nn1
17	was	just	a	little	kid	vbdz	rr	at1	jj	nn1
5	was	just	a	little	thing	vbdz	rr	at1	jj	nn1
6	was	keeping	a	low	profile	vbdz	vvg	at1	jj	nn1
5	was	light	years	ahead	of	vbdz	jj	nnt2	ii21	ii22
5	was	like	a	little	boy	vbdz	ii	at1	jj	nn1
5	was	like	a	little	kid	vbdz	ii	at1	jj	nn1
9	was	like	manna	from	heaven	vbdz	jj	nn1	ii	nn1
5	was	little	debate	about	the	vbdz	jj	nn1	ii	at
9	was	little	difference	between	the	vbdz	jj	nn1	ii	at
8	was	little	difference	in	the	vbdz	jj	nn1	ii	at
6	was	little	evidence	that	the	vbdz	jj	nn1	cst	at
5	was	no	legal	basis	for	vbdz	at	jj	nn1	if
5	was	of	little	interest	to	vbdz	io	jj	nn1	ii
6	was	of	little	use	in	vbdz	io	jj	nn1	ii
6	was	on	the	left	side	vbdz	ii	at	jj	nn1
6	was	on	the	losing	end	vbdz	ii	at	jj	nn1
5	was	on	the	losing	side	vbdz	ii	at	jj	nn1
5	was	only	a	little	bit	vbdz	rr	at1	jj	nn1
5	was	only	a	little	girl	vbdz	rr	at1	jj	nn1
5	was	quiet	a	long	time	vbdz	jj	at1	jj	nnt1
7	was	quite	a	long	time	vbdz	rg	at1	jj	nnt1
7	was	silent	a	long	time	vbdz	jj	at1	jj	nnt1
5	was	still	a	little	kid	vbdz	rr	at1	jj	nn1
23	was	still	a	long	way	vbdz	rr	at1	jj	nn1
12	was	such	a	long	time	vbdz	da	at1	jj	nnt1
9	was	taking	a	long	time	vbdz	vvg	at1	jj	nnt1
12	was	the	large	number	of	vbdz	at	jj	nn1	io
16	was	the	leading	cause	of	vbdz	at	jj	nn1	io
5	was	the	leading	rusher	with	vbdz	at	jj	nn1	iw
6	was	the	leading	scorer	in	vbdz	at	jj	nn1	ii
8	was	the	little	matter	of	vbdz	at	jj	nn1	io
9	was	the	low	point	of	vbdz	at	jj	nn1	io
8	was	the	next	logical	step	vbdz	at	md	jj	nn1
5	was	there	a	long	time	vbdz	rl	at1	jj	nnt1
12	was	to	a	large	extent	vbdz	ii	at1	jj	nn1
10	Washington	for	a	long	time	np1	if	at1	jj	nnt1
6	watched	a	little	bit	of	vvd	at1	jj	nn1	io
6	watched	for	a	long	time	vvd	if	at1	jj	nnt1
5	watching	for	a	long	time	vvg	if	at1	jj	nnt1
7	watching	TVs	only	live	entertainment	vvg	np1	rr	jj	nn1
11	water	for	a	long	time	nn1	if	at1	jj	nnt1
14	water	in	a	large	bowl	nn1	ii	at1	jj	nn1
7	water	in	a	large	pot	nn1	ii	at1	jj	nn1
9	water	in	a	large	saucepan	nn1	ii	at1	jj	nn1
39	way	for	a	long	time	nn1	if	at1	jj	nnt1
5	way	for	a	long	while	nn1	if	at1	jj	nnt1
6	way	through	the	legal	system	nn1	ii	at	jj	nn1
5	Way	to	Lifelong	Good	Health	nn1	ii	jj	jj	nn1
22	we	are	a	long	way	ppis2	vbr	at1	jj	nn1
9	We	are	a	long	way	ppis2	vbr	at1	jj	nn1
5	we	ask	a	loving	God	ppis2	vv0	at1	jj	nn1
7	we	bring	together	leading	journalists	ppis2	vv0	rl	jj	nn2
6	we	did	a	little	bit	ppis2	vdd	at1	jj	nn1
5	we	do	a	little	bit	ppis2	vd0	at1	jj	nn1
5	we	get	a	little	bit	ppis2	vv0	at1	jj	nn1
12	we	got	a	little	bit	ppis2	vvd	at1	jj	nn1
5	We	got	a	little	bit	ppis2	vvd	at1	jj	nn1
14	We	had	a	little	bit	ppis2	vhd	at1	jj	nn1
14	we	had	a	little	bit	ppis2	vhd	at1	jj	nn1
5	we	had	a	little	trouble	ppis2	vhd	at1	jj	nn1
9	we	had	a	long	talk	ppis2	vhd	at1	jj	nn1
8	We	had	a	long	talk	ppis2	vhd	at1	jj	nn1
7	we	have	a	large	number	ppis2	vh0	at1	jj	nn1
7	We	have	a	large	number	ppis2	vh0	at1	jj	nn1
7	we	have	a	legal	system	ppis2	vh0	at1	jj	nn1
5	We	have	a	legal	system	ppis2	vh0	at1	jj	nn1
6	We	have	a	limited	amount	ppis2	vh0	at1	jj	nn1
5	we	have	a	limited	amount	ppis2	vh0	at1	jj	nn1
45	we	have	a	little	bit	ppis2	vh0	at1	jj	nn1
28	We	have	a	little	bit	ppis2	vh0	at1	jj	nn1
9	we	have	a	little	clip	ppis2	vh0	at1	jj	nn1
11	we	have	a	little	problem	ppis2	vh0	at1	jj	nn1
5	we	have	a	little	surprise	ppis2	vh0	at1	jj	nn1
23	we	have	a	little	time	ppis2	vh0	at1	jj	nnt1
8	We	have	a	little	time	ppis2	vh0	at1	jj	nnt1
9	We	have	a	live	report	ppis2	vh0	at1	jj	nn1
16	we	have	a	long	history	ppis2	vh0	at1	jj	nn1
7	We	have	a	long	history	ppis2	vh0	at1	jj	nn1
5	we	have	a	long	list	ppis2	vh0	at1	jj	nn1
88	we	have	a	long	way	ppis2	vh0	at1	jj	nn1
43	We	have	a	long	way	ppis2	vh0	at1	jj	nn1
5	we	hear	a	little	bit	ppis2	vvi	at1	jj	nn1
9	we	heard	a	little	bit	ppis2	vvd	at1	jj	nn1
6	we	need	a	little	bit	ppis2	vv0	at1	jj	nn1
5	we	put	a	little	bit	ppis2	vv0	at1	jj	nn1
6	we	saw	a	little	bit	ppis2	vvd	at1	jj	nn1
6	We	spent	a	long	time	ppis2	vvd	at1	jj	nnt1
8	we	talk	a	little	bit	ppis2	vvi	at1	jj	nn1
28	we	talked	a	little	bit	ppis2	vvd	at1	jj	nn1
22	We	talked	a	little	bit	ppis2	vvd	at1	jj	nn1
7	We	waited	a	long	time	ppis2	vvd	at1	jj	nnt1
5	We	walked	a	long	way	ppis2	vvd	at1	jj	nn1
5	weekly	celebration	of	live	big	jj	nn1	io	jj	jj
5	weeks	is	a	long	time	nnt2	vbz	at1	jj	nnt1
5	weight	to	your	left	foot	nn1	ii	appge	jj	nn1
5	well	as	a	large	number	ii32	ii33	at1	jj	nn1
11	well	for	a	long	time	rr	if	at1	jj	nnt1
7	well	in	the	long	run	rr	ii	at	jj	nn1
13	went	a	long	way	in	vvd	at1	jj	nn1	ii
11	went	a	long	way	to	vvd	at1	jj	nn1	ii
7	went	a	long	way	to	vvd	at1	jj	nn1	to
32	went	a	long	way	toward	vvd	at1	jj	nn1	ii
8	went	a	long	way	towards	vvd	at1	jj	nn1	ii
8	went	back	a	long	way	vvd	rp	at1	jj	nn1
5	went	down	a	little	bit	vvd	rp	at1	jj	nn1
10	went	for	a	long	walk	vvd	if	at1	jj	nn1
5	went	on	a	long	time	vvd	ii	at1	jj	nnt1
9	went	through	a	long	period	vvd	ii	at1	jj	nn1
5	went	to	the	local	police	vvd	ii	at	jj	nn2
12	were	a	large	number	of	vbdr	at1	jj	nn1	io
5	were	a	limited	number	of	vbdr	at1	jj	nn1	io
6	were	a	long	time	ago	vbdr	at1	jj	nnt1	ra
21	were	a	long	way	from	vbdr	at1	jj	nn1	ii
5	were	at	a	low	ebb	vbdr	ii	at1	jj	nn1
6	were	at	the	low	end	vbdr	ii	at	jj	nn1
5	were	fighting	a	losing	battle	vbdr	vvg	at1	jj	nn1
10	were	for	a	long	time	vbdr	if	at1	jj	nnt1
5	were	gone	a	long	time	vbdr	vvn	at1	jj	nnt1
5	were	having	a	little	trouble	vbdr	vhg	at1	jj	nn1
