5	a	bacterial	or	viral	infection	at1	jj	cc	jj	nn1
21	to	boiling	water	and	cook	ii	jj	nn1	cc	vv0
7	to	boost	the	bottom	line	to	vvi	at	jj	nn1
11	to	break	the	bad	news	to	vvi	at	jj	nn1
6	to	bring	more	bad	news	to	vvi	rgr	jj	nn1
6	to	catch	the	bad	guys	to	vvi	at	jj	nn2
6	to	chemical	and	biological	weapons	ii	nn1	cc	jj	nn2
8	to	cross	a	busy	street	to	vvi	at1	jj	nn1
5	to	cross	the	blood-brain	barrier	to	vvi	at	jj	nn1
12	to	deliver	the	bad	news	to	vvi	at	jj	nn1
6	to	elect	a	black	man	to	vvi	at1	jj	nn1
10	to	form	a	black	hole	to	vvi	at1	jj	nn1
14	to	get	a	balanced	budget	to	vvi	at1	jj	nn1
5	to	get	a	bird's-eye	view	to	vvi	at1	jj	nn1
6	to	get	big	money	out	to	vvi	jj	nn1	ii21
8	to	get	the	bad	guys	to	vvi	at	jj	nn2
11	to	get	the	big	picture	to	vvi	at	jj	nn1
25	to	have	a	balanced	budget	to	vhi	at1	jj	nn1
6	to	have	a	balanced	life	to	vhi	at1	jj	nn1
5	to	have	a	basic	understanding	to	vhi	at1	jj	nn1
6	to	have	a	beneficial	effect	to	vhi	at1	jj	nn1
14	to	have	a	big	family	to	vhi	at1	jj	nn1
10	to	have	a	big	fight	to	vhi	at1	jj	nn1
30	to	have	a	big	impact	to	vhi	at1	jj	nn1
5	to	have	a	big	job	to	vhi	at1	jj	nn1
5	to	have	a	big	party	to	vhi	at1	jj	nn1
8	to	have	a	big	problem	to	vhi	at1	jj	nn1
8	to	have	a	big	year	to	vhi	at1	jj	nnt1
10	to	have	a	biological	child	to	vhi	at1	jj	nn1
6	to	have	a	bright	future	to	vhi	at1	jj	nn1
6	to	have	baccalaureate	degree	programs	to	vhi	jj	nn1	nn2
7	to	hit	the	big	screen	to	vvi	at	jj	nn1
9	to	hit	the	big	time	to	vvi	at	jj	nnt1
5	to	keep	the	bad	guys	to	vvi	at	jj	nn2
5	to	little	black	gurrls	and	ii	jj	jj	nn2	cc
7	to	Love	a	Black	Man	to	vv0	at1	jj	nn1
6	to	make	a	bad	choice	to	vvi	at1	jj	nn1
6	to	make	a	bad	movie	to	vvi	at1	jj	nn1
7	to	make	a	bad	situation	to	vvi	at1	jj	nn1
8	to	make	a	big	change	to	vvi	at1	jj	nn1
70	to	make	a	big	deal	to	vvi	at1	jj	nn1
49	to	make	a	big	difference	to	vvi	at1	jj	nn1
5	to	make	a	big	fuss	to	vvi	at1	jj	nn1
5	to	make	a	big	hit	to	vvi	at1	jj	nn1
11	to	make	a	big	impact	to	vvi	at1	jj	nn1
8	to	make	a	big	issue	to	vvi	at1	jj	nn1
5	to	make	a	big	move	to	vvi	at1	jj	nn1
7	to	make	a	big	profit	to	vvi	at1	jj	nn1
28	to	make	a	big	splash	to	vvi	at1	jj	nn1
5	to	make	a	big	thing	to	vvi	at1	jj	nn1
5	to	make	a	brief	statement	to	vvi	at1	jj	nn1
5	to	make	big	bets	on	to	vvi	jj	nn2	ii
6	to	make	some	big	plays	to	vvi	dd	jj	nn2
7	to	make	the	big	play	to	vvi	at	jj	nn1
5	to	make	the	big	plays	to	vvi	at	jj	nn2
10	to	meet	basic	human	needs	to	vvi	jj	jj	nn2
7	to	meet	the	basic	needs	to	vvi	at	jj	nn2
13	to	meet	their	basic	needs	to	vvi	appge	jj	nn2
14	to	pass	a	balanced	budget	to	vvi	at1	jj	nn1
5	to	pass	the	balanced	budget	to	vvi	at	jj	nn1
9	to	play	a	big	part	to	vvi	at1	jj	nn1
15	to	play	a	big	role	to	vvi	at1	jj	nn1
6	to	play	the	bad	guy	to	vvi	at	jj	nn1
5	to	protecting	her	beloved	boys	ii	vvg	appge	jj	nn2
8	to	provide	basic	health	care	to	vvi	jj	nn1	nn1
8	to	provide	basic	services	and	to	vvi	jj	nn2	cc
5	to	put	a	brave	face	to	vvi	at1	jj	nn1
11	to	put	up	big	numbers	to	vvi	rp	jj	nn2
6	to	reach	a	balanced	budget	to	vvi	at1	jj	nn1
6	to	register	black	voters	in	to	vvi	jj	nn2	ii
6	to	require	a	balanced	budget	to	vvi	at1	jj	nn1
5	to	say	bad	things	about	to	vvi	jj	nn2	ii
5	to	see	a	balanced	budget	to	vvi	at1	jj	nn1
6	to	see	a	beautiful	woman	to	vvi	at1	jj	nn1
8	to	see	a	black	man	to	vvi	at1	jj	nn1
27	to	see	the	big	picture	to	vvi	at	jj	nn1
12	to	shell	out	big	bucks	to	vvi	rp	jj	nn2
5	to	shine	a	bright	light	to	vvi	at1	jj	nn1
7	to	submit	a	balanced	budget	to	vvi	at1	jj	nn1
11	to	suppress	the	black	vote	to	vvi	at	jj	nn1
8	to	take	a	big	bite	to	vvi	at1	jj	nn1
5	to	take	a	big	pay	to	vvi	at1	jj	nn1
5	to	take	a	big	risk	to	vvi	at1	jj	nn1
9	to	take	a	big	step	to	vvi	at1	jj	nn1
8	to	take	a	brief	break	to	vvi	at1	jj	nn1
7	to	take	a	brief	look	to	vvi	at1	jj	nn1
5	to	take	the	big	shot	to	vvi	at	jj	nn1
24	to	the	bad	old	days	ii	at	jj	jj	nnt2
6	to	the	basic	elements	of	ii	at	jj	nn2	io
5	to	the	basic	needs	of	ii	at	jj	nn2	io
8	to	the	basic	principles	of	ii	at	jj	nn2	io
5	to	the	bifurcated	review	project	ii	at	jj	nn1	nn1
6	to	the	big	city	and	ii	at	jj	nn1	cc
6	to	the	big	city	of	ii	at	jj	nn1	io
5	to	the	big	city	to	ii	at	jj	nn1	to
7	to	the	big	leagues	and	ii	at	jj	nn2	cc
5	to	the	big	leagues	in	ii	at	jj	nn2	ii
8	to	the	big	screen	and	ii	at	jj	nn1	cc
12	to	the	big	screen	in	ii	at	jj	nn1	ii
8	to	the	big	screen	with	ii	at	jj	nn1	iw
6	to	the	black	community	and	ii	at	jj	nn1	cc
5	to	the	black	community	in	ii	at	jj	nn1	ii
5	to	the	Blessed	Star	People	ii	at	jj	nn1	nn
11	to	the	boiling	water	and	ii	at	jj	nn1	cc
9	to	the	bottom	edge	of	ii	at	jj	nn1	io
8	to	the	bottom	line	and	ii	at	jj	nn1	cc
5	to	the	bottom	line	here	ii	at	jj	nn1	rl
14	to	the	bottom	line	of	ii	at	jj	nn1	io
7	to	the	bottom	rung	of	ii	at	jj	nn1	io
7	to	the	brave	men	and	ii	at	jj	nn2	cc
15	to	the	brave	new	world	ii	at	jj	jj	nn1
9	to	the	bright	lights	of	ii	at	jj	nn2	io
8	to	the	broad	range	of	ii	at	jj	nn1	io
5	to	the	burgeoning	field	of	ii	at	jj	nn1	io
6	to	the	Little	Big	Horn	ii	at	jj	jj	nn1
5	to	the	next	big	thing	ii	at	md	jj	nn1
50	to	turn	a	blind	eye	to	vvi	at1	jj	nn1
5	to	write	a	big	check	to	vvi	at1	jj	nn1
5	together	a	broad	range	of	rl	at1	jj	nn1	io
6	together	in	a	bipartisan	fashion	rl	ii	at1	jj	nn1
8	together	in	a	bipartisan	way	rl	ii	at1	jj	nn1
5	Tomb	of	the	Black	Dog	nn1	io	at	jj	nn1
5	Tomorrow	is	a	big	day	rt	vbz	at1	jj	nnt1
6	too	busy	doing	other	things	rg	jj	vdg	jj	nn2
6	too	busy	with	other	things	rg	jj	iw	jj	nn2
8	took	a	big	bite	of	vvd	at1	jj	nn1	io
8	took	a	big	bite	out	vvd	at1	jj	nn1	ii21
7	took	a	big	chunk	out	vvd	at1	jj	nn1	ii21
8	took	a	big	gulp	of	vvd	at1	jj	nn1	io
6	took	a	big	step	toward	vvd	at1	jj	nn1	ii
13	took	the	bold	step	of	vvd	at	jj	nn1	io
11	top	and	bottom	edges	of	nn1	cc	jj	nn2	io
6	top	of	his	bald	head	nn1	io	appge	jj	nn1
10	toward	bisexual	men	and	women	ii	jj	nn2	cc	nn2
8	toward	the	blue	end	of	ii	at	jj	nn1	io
52	tsp	freshly	ground	black	pepper	nnu	rr	jj	jj	nn1
5	tsp	salt	tsp	black	pepper	nnu	nn1	nnu	jj	nn1
6	tsp.	coarsely	ground	black	pepper	nnu	rr	jj	jj	nn1
147	tsp.	freshly	ground	black	pepper	nnu	rr	jj	jj	nn1
5	tsp.	salt	tsp.	black	pepper	nnu	nn1	nnu	jj	nn1
70	turn	a	blind	eye	to	vvi	at1	jj	nn1	ii
33	turn	a	blind	eye	to	vv0	at1	jj	nn1	ii
63	turned	a	blind	eye	to	vvd	at1	jj	nn1	ii
28	turned	a	blind	eye	to	vvn	at1	jj	nn1	ii
7	turned	a	blind	eye	toward	vvd	at1	jj	nn1	ii
59	turning	a	blind	eye	to	vvg	at1	jj	nn1	ii
18	turns	a	blind	eye	to	vvz	at1	jj	nn1	ii
8	two	baking	sheets	with	parchment	mc	jj	nn2	iw	nn1
5	two	basic	purposes	of	the	mc	jj	nn2	io	at
5	U.S.	and	British	forces	in	np1	cc	jj	nn2	ii
9	UAB	Parents	big	fans	of	nn1	nn2	jj	nn2	io
5	under	a	balanced	budget	amendment	ii	at1	jj	nn1	nn1
6	under	the	bright	lights	of	ii	at	jj	nn2	io
5	understand	the	basic	principles	of	vvi	at	jj	nn2	io
8	understand	what	the	big	deal	vvi	ddq	at	jj	nn1
14	up	a	big	chunk	of	rp	at1	jj	nn1	io
8	up	any	browned	bits	from	rp	dd	jj	nn2	ii
5	up	at	the	blue	sky	rp	ii	at	jj	nn1
5	up	browned	bits	from	bottom	rp	jj	nn2	ii	nn1
5	up	for	the	big	game	rp	if	at	jj	nn1
5	up	from	a	bad	dream	rp	ii	at1	jj	nn1
7	up	in	a	bad	mood	rp	ii	at1	jj	nn1
5	up	in	a	big	family	rp	ii	at1	jj	nn1
8	up	in	a	big	way	rp	ii	at1	jj	nn1
5	up	into	the	big	leagues	rp	ii	at	jj	nn2
15	up	on	a	blind	date	rp	ii	at1	jj	nn1
19	up	on	the	big	screen	rp	ii	at	jj	nn1
60	up	on	THE	BIG	STORY	rp	ii	at	jj	nn1
7	up	on	the	black	market	rp	ii	at	jj	nn1
5	up	to	the	big	house	ii21	ii22	at	jj	nn1
12	up	to	the	big	leagues	ii21	ii22	at	jj	nn2
6	up	with	a	balanced	budget	rp	iw	at1	jj	nn1
5	up	with	a	black	eye	rp	iw	at1	jj	nn1
6	up	with	a	broken	leg	rp	iw	at1	jj	nn1
6	up	with	the	bright	idea	rp	iw	at	jj	nn1
5	us	to	a	balanced	budget	ppio2	ii	at1	jj	nn1
5	us	to	our	BIG	QUESTION	ppio2	ii	appge	jj	nn1
5	USA	TODAY	Best-Selling	Books	list	np1	rt	jj	nn2	nn1
14	use	chemical	or	biological	weapons	vvi	jj	cc	jj	nn2
5	use	of	the	binomial	test	nn1	io	at	jj	nn1
9	using	the	boiling-water	canning	method	vvg	at	jj	nn1	nn1
7	variation	in	the	black	market	nn1	ii	at	jj	nn1
14	very	bad	news	for	the	rg	jj	nn1	if	at
6	very	big	part	of	my	rg	jj	nn1	io	appge
6	very	big	part	of	the	rg	jj	nn1	io	at
6	very	big	part	of	what	rg	jj	nn1	io	ddq
6	very	brave	thing	to	do	rg	jj	nn1	to	vdi
10	very	brief	period	of	time	rg	jj	nn1	io	nnt1
6	View	and	the	Bodily	Relatedness	nn1	cc	at	jj	nn1
5	violations	of	basic	human	rights	nn2	io	jj	jj	nn2
6	violence	in	the	black	townships	nn1	ii	at	jj	nn2
11	vote	for	a	black	man	vvi	if	at1	jj	nn1
6	waiting	with	bated	breath	for	vvg	iw	jj	nn1	if
9	walking	at	a	brisk	pace	vvg	ii	at1	jj	nn1
5	want	a	balanced	budget	amendment	vv0	at1	jj	nn1	nn1
5	want	the	balanced	budget	amendment	vv0	at	jj	nn1	nn1
6	was	a	bad	case	of	vbdz	at1	jj	nn1	io
8	was	a	bad	day	for	vbdz	at1	jj	nnt1	if
5	was	a	bad	deal	for	vbdz	at1	jj	nn1	if
7	was	a	bad	idea	and	vbdz	at1	jj	nn1	cc
17	was	a	bad	idea	to	vbdz	at1	jj	nn1	to
10	was	a	bad	influence	on	vbdz	at1	jj	nn1	ii
5	was	a	bad	moment	for	vbdz	at1	jj	nn1	if
8	was	a	bad	thing	for	vbdz	at1	jj	nn1	if
8	was	a	bad	thing	to	vbdz	at1	jj	nn1	to
13	was	a	bad	time	for	vbdz	at1	jj	nnt1	if
13	was	a	bad	week	for	vbdz	at1	jj	nnt1	if
12	was	a	bad	year	for	vbdz	at1	jj	nnt1	if
8	was	a	beautiful	day	in	vbdz	at1	jj	nnt1	ii
6	was	a	beautiful	girl	and	vbdz	at1	jj	nn1	cc
5	was	a	beautiful	piece	of	vbdz	at1	jj	nn1	io
9	was	a	beautiful	spring	day	vbdz	at1	jj	nn1	nnt1
8	was	a	beautiful	thing	to	vbdz	at1	jj	nn1	to
16	was	a	beautiful	young	woman	vbdz	at1	jj	jj	nn1
5	was	a	big	adjustment	for	vbdz	at1	jj	nn1	if
5	was	a	big	break	for	vbdz	at1	jj	nn1	if
6	was	a	big	change	for	vbdz	at1	jj	nn1	if
12	was	a	big	day	for	vbdz	at1	jj	nnt1	if
5	was	a	big	deal	at	vbdz	at1	jj	nn1	ii
31	was	a	big	deal	for	vbdz	at1	jj	nn1	if
9	was	a	big	deal	in	vbdz	at1	jj	nn1	ii
16	was	a	big	deal	to	vbdz	at1	jj	nn1	ii
8	was	a	big	deal	to	vbdz	at1	jj	nn1	to
6	was	a	big	deal	when	vbdz	at1	jj	nn1	cs
5	was	a	big	debate	about	vbdz	at1	jj	nn1	ii
7	was	a	big	difference	between	vbdz	at1	jj	nn1	ii
5	was	a	big	disappointment	to	vbdz	at1	jj	nn1	ii
15	was	a	big	factor	in	vbdz	at1	jj	nn1	ii
47	was	a	big	fan	of	vbdz	at1	jj	nn1	io
7	was	a	big	help	to	vbdz	at1	jj	nn1	ii
5	was	a	big	hit	and	vbdz	at1	jj	nn1	cc
6	was	a	big	hit	at	vbdz	at1	jj	nn1	ii
9	was	a	big	hit	for	vbdz	at1	jj	nn1	if
6	was	a	big	hit	in	vbdz	at1	jj	nn1	ii
5	was	a	big	hole	in	vbdz	at1	jj	nn1	ii
12	was	a	big	influence	on	vbdz	at1	jj	nn1	ii
5	was	a	big	issue	in	vbdz	at1	jj	nn1	ii
8	was	a	big	man	and	vbdz	at1	jj	nn1	cc
6	was	a	big	man	in	vbdz	at1	jj	nn1	ii
7	was	a	big	man	who	vbdz	at1	jj	nn1	pnqs
15	was	a	big	man	with	vbdz	at1	jj	nn1	iw
5	was	a	big	mistake	to	vbdz	at1	jj	nn1	to
5	was	a	big	moment	for	vbdz	at1	jj	nn1	if
16	was	a	big	night	for	vbdz	at1	jj	nnt1	if
110	was	a	big	part	of	vbdz	at1	jj	nn1	io
6	was	a	big	problem	for	vbdz	at1	jj	nn1	if
5	was	a	big	problem	in	vbdz	at1	jj	nn1	ii
7	was	a	big	reason	for	vbdz	at1	jj	nn1	if
5	was	a	big	red	flag	vbdz	at1	jj	jj	nn1
5	was	a	big	selling	point	vbdz	at1	jj	nn1	nn1
6	was	a	big	shock	for	vbdz	at1	jj	nn1	if
5	was	a	big	shock	to	vbdz	at1	jj	nn1	ii
5	was	a	big	sign	that	vbdz	at1	jj	nn1	cst
11	was	a	big	step	for	vbdz	at1	jj	nn1	if
12	was	a	big	supporter	of	vbdz	at1	jj	nn1	io
14	was	a	big	surprise	to	vbdz	at1	jj	nn1	ii
7	was	a	big	thing	for	vbdz	at1	jj	nn1	if
5	was	a	big	thing	to	vbdz	at1	jj	nn1	to
12	was	a	big	turning	point	vbdz	at1	jj	nn1	nn1
6	was	a	big	victory	for	vbdz	at1	jj	nn1	if
12	was	a	big	win	for	vbdz	at1	jj	nn1	if
6	was	a	bittersweet	moment	for	vbdz	at1	jj	nn1	if
5	was	a	black	man	in	vbdz	at1	jj	nn1	ii
9	was	a	black	man	who	vbdz	at1	jj	nn1	pnqs
5	was	a	bold	move	for	vbdz	at1	jj	nn1	if
7	was	a	brief	moment	of	vbdz	at1	jj	nn1	io
6	was	a	busy	time	for	vbdz	at1	jj	nnt1	if
8	was	a	really	big	deal	vbdz	at1	rr	jj	nn1
7	was	a	very	bad	idea	vbdz	at1	rg	jj	nn1
9	was	a	very	beautiful	woman	vbdz	at1	rg	jj	nn1
12	was	a	very	big	deal	vbdz	at1	rg	jj	nn1
5	was	a	very	big	mistake	vbdz	at1	rg	jj	nn1
5	was	a	very	big	part	vbdz	at1	rg	jj	nn1
9	was	a	very	brave	thing	vbdz	at1	rg	jj	nn1
5	was	a	young	black	man	vbdz	at1	jj	jj	nn1
8	was	all	a	bad	dream	vbdz	db	at1	jj	nn1
6	was	all	a	big	joke	vbdz	db	at1	jj	nn1
6	was	all	a	big	mistake	vbdz	db	at1	jj	nn1
5	was	big	crowds	of	people	vbdz	jj	nn2	io	nn
8	was	diagnosed	with	bipolar	disorder	vbdz	vvn	iw	jj	nn1
8	was	doing	a	brisk	business	vbdz	vdg	at1	jj	nn1
18	was	having	a	bad	day	vbdz	vhg	at1	jj	nnt1
34	was	in	a	bad	mood	vbdz	ii	at1	jj	nn1
14	was	in	a	bad	way	vbdz	ii	at1	jj	nn1
14	was	in	pretty	bad	shape	vbdz	ii	rg	jj	nn1
12	was	in	such	bad	shape	vbdz	ii	da	jj	nn1
8	was	in	the	big	leagues	vbdz	ii	at	jj	nn2
7	was	in	very	bad	shape	vbdz	ii	rg	jj	nn1
9	was	just	a	bad	dream	vbdz	rr	at1	jj	nn1
7	was	like	a	bad	dream	vbdz	ii	at1	jj	nn1
5	was	like	a	big	brother	vbdz	ii	at1	jj	nn1
12	was	living	on	borrowed	time	vbdz	vvg	ii	jj	nnt1
7	was	making	a	big	deal	vbdz	vvg	at1	jj	nn1
6	was	making	a	big	mistake	vbdz	vvg	at1	jj	nn1
12	was	n't	a	bad	guy	vbdz	xx	at1	jj	nn1
12	was	n't	a	bad	idea	vbdz	xx	at1	jj	nn1
7	was	n't	a	bad	life	vbdz	xx	at1	jj	nn1
6	was	n't	a	bad	man	vbdz	xx	at1	jj	nn1
13	was	n't	a	bad	person	vbdz	xx	at1	jj	nn1
17	was	n't	a	bad	thing	vbdz	xx	at1	jj	nn1
50	was	n't	a	big	deal	vbdz	xx	at1	jj	nn1
6	was	n't	a	big	fan	vbdz	xx	at1	jj	nn1
8	was	n't	a	big	issue	vbdz	xx	at1	jj	nn1
7	was	n't	a	big	problem	vbdz	xx	at1	jj	nn1
6	was	never	a	big	fan	vbdz	rr	at1	jj	nn1
5	was	no	big	deal	for	vbdz	at	jj	nn1	if
7	was	no	big	deal	to	vbdz	at	jj	nn1	ii
5	was	not	a	bad	person	vbdz	xx	at1	jj	nn1
10	was	not	a	bad	thing	vbdz	xx	at1	jj	nn1
15	was	not	a	big	deal	vbdz	xx	at1	jj	nn1
5	was	not	a	big	hit	vbdz	xx	at1	jj	nn1
7	was	not	a	big	man	vbdz	xx	at1	jj	nn1
19	was	such	a	big	deal	vbdz	da	at1	jj	nn1
5	was	such	a	big	part	vbdz	da	at1	jj	nn1
5	was	taking	a	big	risk	vbdz	vvg	at1	jj	nn1
5	was	the	bad	guy	in	vbdz	at	jj	nn1	ii
5	was	the	best-selling	car	in	vbdz	at	jj	nn1	ii
5	was	the	big	deal	about	vbdz	at	jj	nn1	ii
9	was	the	first	black	man	vbdz	at	md	jj	nn1
12	was	the	first	Black	woman	vbdz	at	md	jj	nn1
12	was	the	first	black	woman	vbdz	at	md	jj	nn1
5	was	the	most	beautiful	city	vbdz	at	rgt	jj	nn1
5	was	the	most	beautiful	creature	vbdz	at	rgt	jj	nn1
12	was	the	most	beautiful	girl	vbdz	at	rgt	jj	nn1
5	was	the	most	beautiful	person	vbdz	at	rgt	jj	nn1
13	was	the	most	beautiful	place	vbdz	at	rgt	jj	nn1
8	was	the	most	beautiful	sight	vbdz	at	rgt	jj	nn1
21	was	the	most	beautiful	thing	vbdz	at	rgt	jj	nn1
38	was	the	most	beautiful	woman	vbdz	at	rgt	jj	nn1
5	was	the	only	black	person	vbdz	at	jj	jj	nn1
5	was	the	only	black	woman	vbdz	at	jj	jj	nn1
5	was	too	busy	dealing	with	vbdz	rg	jj	nn1	iw
6	was	wearing	a	black	dress	vbdz	vvg	at1	jj	nn1
6	was	wearing	a	black	leather	vbdz	vvg	at1	jj	nn1
5	was	wearing	a	black	shirt	vbdz	vvg	at1	jj	nn1
5	was	wearing	a	bulletproof	vest	vbdz	vvg	at1	jj	nn1
11	was	wearing	blue	jeans	and	vbdz	vvg	jj	nn2	cc
5	Washington	for	the	British	Broadcasting	np1	if	at	jj	nn1
5	waters	of	the	Blue	Divide	nn2	io	at	jj	nn1
8	way	to	a	balanced	budget	nn1	ii	at1	jj	nn1
5	way	to	the	big	leagues	nn1	ii	at	jj	nn2
6	We	all	have	bad	days	ppis2	db	vh0	jj	nnt2
5	we	get	a	balanced	budget	ppis2	vv0	at1	jj	nn1
5	we	got	a	big	show	ppis2	vvd	at1	jj	nn1
10	we	have	a	balanced	budget	ppis2	vh0	at1	jj	nn1
5	We	have	a	balanced	budget	ppis2	vh0	at1	jj	nn1
10	we	have	a	big	problem	ppis2	vh0	at1	jj	nn1
5	We	have	a	big	problem	ppis2	vh0	at1	jj	nn1
7	we	have	a	black	president	ppis2	vh0	at1	jj	nn1
5	we	in	the	black	community	ppis2	ii	at	jj	nn1
5	we	made	a	big	deal	ppis2	vvd	at1	jj	nn1
7	we	make	a	big	deal	ppis2	vv0	at1	jj	nn1
6	weak	ties	between	Black	and	jj	nn2	ii	jj	cc
5	wearing	a	black	dress	and	vvg	at1	jj	nn1	cc
8	wearing	a	black	leather	jacket	vvg	at1	jj	nn1	nn1
5	wearing	a	black	T-shirt	and	vvg	at1	jj	nn1	cc
5	wearing	a	bulletproof	vest	and	vvg	at1	jj	nn1	cc
7	wearing	black	jeans	and	a	vvg	jj	nn2	cc	at1
22	wearing	blue	jeans	and	a	vvg	jj	nn2	cc	at1
5	weekly	celebration	of	live	big	jj	nn1	io	jj	jj
11	Welcome	to	THE	BIG	STORY	vv0	ii	at	jj	nn1
6	were	a	big	hit	with	vbdr	at1	jj	nn1	iw
25	were	a	big	part	of	vbdr	at1	jj	nn1	io
6	were	managed	as	biohazardous	sharps	vbdr	vvn	csa	jj	nn2
5	were	n't	a	big	deal	vbdr	xx	at1	jj	nn1
5	were	n't	for	bad	luck	vbdr	xx	if	jj	nn1
6	what	a	bad	interview	was	ddq	at1	jj	nn1	vbdz
5	what	a	big	deal	it	ddq	at1	jj	nn1	pph1
15	What	is	the	big	deal	ddq	vbz	at	jj	nn1
12	what	is	the	big	deal	ddq	vbz	at	jj	nn1
7	what	is	the	bottom	line	ddq	vbz	at	jj	nn1
5	What	is	the	bottom	line	ddq	vbz	at	jj	nn1
27	what	the	big	deal	is	ddq	at	jj	nn1	vbz
15	what	the	big	deal	was	ddq	at	jj	nn1	vbdz
6	what	the	big	picture	is	ddq	at	jj	nn1	vbz
6	what	the	bottom	line	is	ddq	at	jj	nn1	vbz
11	what	was	the	big	deal	ddq	vbdz	at	jj	nn1
8	What	was	the	big	deal	ddq	vbdz	at	jj	nn1
8	When	Bad	Things	Happen	to	rrq	jj	nn2	vv0	ii
5	When	Good	Pets	Go	Bad	cs	jj	nn2	vv0	jj
14	which	is	a	big	deal	ddq	vbz	at1	jj	nn1
11	which	is	a	big	part	ddq	vbz	at1	jj	nn1
7	which	is	a	big	problem	ddq	vbz	at1	jj	nn1
5	which	is	a	big	question	ddq	vbz	at1	jj	nn1
10	which	is	bad	news	for	ddq	vbz	jj	nn1	if
8	which	is	no	big	deal	ddq	vbz	at	jj	nn1
7	which	was	a	big	hit	ddq	vbdz	at1	jj	nn1
5	which	was	a	big	part	ddq	vbdz	at1	jj	nn1
6	white	hair	and	blue	eyes	jj	nn1	cc	jj	nn2
5	white	letters	on	a	black	jj	nn2	ii	at1	jj
8	white	people	and	black	people	jj	nn	cc	jj	nn
6	white	shirt	and	black	pants	jj	nn1	cc	jj	nn2
6	white	woman	and	a	black	jj	nn1	cc	at1	jj
5	white	women	and	black	men	jj	nn2	cc	jj	nn2
5	who	are	big	fans	of	pnqs	vbr	jj	nn2	io
7	who	are	the	bad	guys	pnqs	vbr	at	jj	nn2
7	who	found	the	bloody	glove	pnqs	vvd	at	jj	nn1
8	who	live	in	big	cities	pnqs	vv0	ii	jj	nn2
11	who	the	bad	guys	are	pnqs	at	jj	nn2	vbr
8	who	the	bad	guys	were	pnqs	at	jj	nn2	vbdr
5	who	turn	a	blind	eye	pnqs	vv0	at1	jj	nn1
16	why	bad	situations	exist	and	rrq	jj	nn2	vv0	cc
5	Why	Black	People	Tend	to	rrq	jj	nn	vv0	ii
7	why	do	bad	things	happen	rrq	vd0	jj	nn2	vv0
5	Why	do	bad	things	happen	rrq	vd0	jj	nn2	vv0
5	will	be	a	big	boost	vm	vbi	at1	jj	nn1
5	will	be	a	big	change	vm	vbi	at1	jj	nn1
13	will	be	a	big	deal	vm	vbi	at1	jj	nn1
5	will	be	a	big	factor	vm	vbi	at1	jj	nn1
8	will	be	a	big	help	vm	vbi	at1	jj	nn1
12	will	be	a	big	issue	vm	vbi	at1	jj	nn1
14	will	be	a	big	part	vm	vbi	at1	jj	nn1
6	will	be	a	big	story	vm	vbi	at1	jj	nn1
17	will	have	a	big	impact	vm	vhi	at1	jj	nn1
36	will	make	a	big	difference	vm	vvi	at1	jj	nn1
7	will	play	a	big	role	vm	vvi	at1	jj	nn1
6	will	turn	a	blind	eye	vm	vvi	at1	jj	nn1
6	willed	a	big	brass	key	vvn	at1	jj	nn1	nn1
25	with	a	bad	case	of	iw	at1	jj	nn1	io
6	with	a	bad	taste	in	iw	at1	jj	nn1	ii
7	with	a	basic	science	Ph.D	iw	at1	jj	nn1	np1
5	with	a	basic	understanding	of	iw	at1	jj	nn1	io
5	with	a	beautiful	face	and	iw	at1	jj	nn1	cc
8	with	a	beautiful	view	of	iw	at1	jj	nn1	io
9	with	a	bewildering	array	of	iw	at1	jj	nn1	io
6	with	a	big	bag	of	iw	at1	jj	nn1	io
6	with	a	big	dose	of	iw	at1	jj	nn1	io
8	with	a	big	grin	on	iw	at1	jj	nn1	ii
5	with	a	big	group	of	iw	at1	jj	nn1	io
7	with	a	big	head	and	iw	at1	jj	nn1	cc
6	with	a	big	heart	and	iw	at1	jj	nn1	cc
5	with	a	big	helping	of	iw	at1	jj	nn1	io
5	with	a	big	hole	in	iw	at1	jj	nn1	ii
5	with	a	big	piece	of	iw	at1	jj	nn1	io
6	with	a	big	price	tag	iw	at1	jj	nn1	nn1
5	with	a	big	question	mark	iw	at1	jj	nn1	nn1
5	with	a	big	red	bow	iw	at1	jj	jj	nn1
17	with	a	big	smile	and	iw	at1	jj	nn1	cc
36	with	a	big	smile	on	iw	at1	jj	nn1	ii
6	with	a	bird's-eye	view	of	iw	at1	jj	nn1	io
5	with	a	black	beard	and	iw	at1	jj	nn1	cc
9	with	a	black	eye	and	iw	at1	jj	nn1	cc
5	with	a	black	man	who	iw	at1	jj	nn1	pnqs
5	with	a	black	woman	who	iw	at1	jj	nn1	pnqs
6	with	a	blank	look	on	iw	at1	jj	nn1	ii
5	with	a	blank	sheet	of	iw	at1	jj	nn1	io
5	with	a	blood-alcohol	level	of	iw	at1	jj	nn1	io
5	with	a	body-mass	index	of	iw	at1	jj	nn1	io
5	with	a	booming	voice	and	iw	at1	jj	nn1	cc
12	with	a	breathtaking	view	of	iw	at1	jj	nn1	io
17	with	a	brief	description	of	iw	at1	jj	nn1	io
15	with	a	brief	discussion	of	iw	at1	jj	nn1	io
5	with	a	brief	look	at	iw	at1	jj	nn1	ii
21	with	a	brief	overview	of	iw	at1	jj	nn1	io
